公告,#genre#
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws$LR•IPV4『线路10』
黑龙江卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226142/1.m3u8$LR•IPV6『线路1』
黑龙江卫视,http://36.131.221.148/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000293903.m3u8$LR•IPV4『线路2』
黑龙江卫视,https://angtv.cc/test/ysp.php?id=hljws$LR•IPV4『线路3』
黑龙江卫视,http://148.135.93.213/live.php?id=黑龙江卫视$LR•IPV4『线路4』
黑龙江卫视,http://iptv.huuc.edu.cn/hls/hljhd.m3u8$LR•IPV4『线路5』
黑龙江卫视,http://112.27.235.94:8000/hls/48/index.m3u8$LR•IPV4『线路6』
湖北卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226159/1.m3u8$LR•IPV6『线路1』
湖北卫视,http://36.131.221.148/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000294503.m3u8$LR•IPV4『线路2』
湖北卫视,https://angtv.cc/test/ysp.php?id=hubws$LR•IPV4『线路3』
湖北卫视,https://www.wmviv.com/iptv/bc2t.php?id=hubws$LR•IPV4『线路4』
湖北卫视,http://101.35.240.114:88/live.php?id=湖北卫视$LR•IPV4『线路5』
湖北卫视,http://iptv.huuc.edu.cn/hls/hbhd.m3u8$LR•IPV4『线路6』
湖北卫视,http://www.wmviv.com/iptv/bc2t.php?id=hubws$LR•IPV4『线路7』
湖北卫视,http://112.27.235.94:8000/hls/41/index.m3u8$LR•IPV4『线路8』
湖北卫视,https://zby.130519.xyz/PLTV/11/224/3221225729/index.m3u8$LR•IPV4『线路9』
江西卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226207/1.m3u8$LR•IPV6『线路1』
江西卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000006000268001/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268001&livemode=1&stbId=3#http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8$LR•IPV4『线路2』
江西卫视,http://36.131.221.148/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000294103.m3u8$LR•IPV4『线路3』
江西卫视,https://angtv.cc/test/ysp.php?id=jxws$LR•IPV4『线路4』
江西卫视,https://www.wmviv.com/iptv/bc2t.php?id=jxws$LR•IPV4『线路5』
江西卫视,http://101.35.240.114:88/live.php?id=江西卫视$LR•IPV4『线路6』
江西卫视,http://iptv.huuc.edu.cn/hls/jxhd.m3u8$LR•IPV4『线路7』
江西卫视,http://www.wmviv.com/iptv/bc2t.php?id=jxws$LR•IPV4『线路8』
江西卫视,http://112.27.235.94:8000/hls/44/index.m3u8$LR•IPV4『线路9』
江西卫视,https://zby.130519.xyz/PLTV/11/224/3221225740/index.m3u8$LR•IPV4『线路10』
吉林卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226440/1.m3u8$LR•IPV6『线路1』
吉林卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031117/1.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3#http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$LR•IPV4『线路2』
吉林卫视,https://www.wmviv.com/iptv/bc2t.php?id=jlws$LR•IPV4『线路3』
吉林卫视,http://148.135.93.213/live.php?id=吉林卫视$LR•IPV4『线路4』
吉林卫视,http://www.wmviv.com/iptv/bc2t.php?id=jlws$LR•IPV4『线路5』
吉林卫视,https://zby.130519.xyz/PLTV/11/224/3221226149/index.m3u8$LR•IPV4『线路6』
内蒙古卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221225664/1.m3u8$LR•IPV6『线路1』
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880$LR•IPV4『线路2』
内蒙古卫视,https://www.wmviv.com/iptv/bc2t.php?id=nmgws$LR•IPV4『线路3』
内蒙古卫视,http://101.35.240.114:88/live.php?id=内蒙古卫视$LR•IPV4『线路4』
内蒙古卫视,http://120.76.248.139/live/bfgd/4200000110.m3u8$LR•IPV4『线路5』
内蒙古卫视,http://www.wmviv.com/iptv/bc2t.php?id=nmws$LR•IPV4『线路6』
内蒙古卫视,http://112.27.235.94:8000/hls/49/index.m3u8$LR•IPV4『线路7』
辽宁卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226209/1.m3u8$LR•IPV6『线路1』
辽宁卫视,http://36.131.221.148/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000281303.m3u8$LR•IPV4『线路2』
辽宁卫视,https://angtv.cc/test/ysp.php?id=lnws$LR•IPV4『线路3』
辽宁卫视,https://www.wmviv.com/iptv/bc2t.php?id=lnws$LR•IPV4『线路4』
辽宁卫视,http://148.135.93.213/live.php?id=辽宁卫视$LR•IPV4『线路5』
辽宁卫视,http://iptv.huuc.edu.cn/hls/lnhd.m3u8$LR•IPV4『线路6』
辽宁卫视,http://www.wmviv.com/iptv/bc2t.php?id=lnws$LR•IPV4『线路7』
辽宁卫视,http://112.27.235.94:8000/hls/47/index.m3u8$LR•IPV4『线路8』
辽宁卫视,https://zby.130519.xyz/PLTV/11/224/3221225747/index.m3u8$LR•IPV4『线路9』
宁夏卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226693/1.m3u8$LR•IPV6『线路1』
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8$LR•IPV4『线路2』
宁夏卫视,http://120.76.248.139/live/bfgd/4200000118.m3u8$LR•IPV4『线路3』
宁夏卫视,http://www.wmviv.com/iptv/bc2t.php?id=nxws$LR•IPV4『线路4』
青海卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226606/1.m3u8$LR•IPV6『线路1』
青海卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000013359/1.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=3$LR•IPV4『线路2』
青海卫视,https://www.wmviv.com/iptv/bc2t.php?id=qhws$LR•IPV4『线路3』
青海卫视,http://148.135.93.213/live.php?id=青海卫视$LR•IPV4『线路4』
青海卫视,http://www.wmviv.com/iptv/bc2t.php?id=qhws$LR•IPV4『线路5』
青海卫视,https://zby.130519.xyz/PLTV/11/224/3221226105/index.m3u8$LR•IPV4『线路6』
山东卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226162/1.m3u8$LR•IPV6『线路1』
山东卫视,http://36.131.221.148/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000294803.m3u8$LR•IPV4『线路2』
山东卫视,https://angtv.cc/test/ysp.php?id=sdws$LR•IPV4『线路3』
山东卫视,http://148.135.93.213/live.php?id=山东卫视$LR•IPV4『线路4』
山东卫视,http://iptv.huuc.edu.cn/hls/sdhd.m3u8$LR•IPV4『线路5』
山东卫视,http://www.wmviv.com/iptv/bc2t.php?id=sdws$LR•IPV4『线路6』
山东卫视,http://112.27.235.94:8000/hls/34/index.m3u8$LR•IPV4『线路7』
山东卫视,https://zby.130519.xyz/PLTV/11/224/3221225733/index.m3u8$LR•IPV4『线路8』
天津卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226191/1.m3u8$LR•IPV6『线路1』
天津卫视,http://36.131.221.148/tlivecloud-ipv6.ysp.cctv.cn/ysp/2019927003.m3u8$LR•IPV4『线路2』
天津卫视,https://angtv.cc/test/ysp.php?id=tjws$LR•IPV4『线路3』
天津卫视,http://148.135.93.213/live.php?id=天津卫视$LR•IPV4『线路4』
天津卫视,http://iptv.huuc.edu.cn/hls/tjhd.m3u8$LR•IPV4『线路5』
天津卫视,http://112.27.235.94:8000/hls/42/index.m3u8$LR•IPV4『线路6』
天津卫视,https://zby.130519.xyz/PLTV/11/224/3221225742/index.m3u8$LR•IPV4『线路7』
海南卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226450/1.m3u8$LR•IPV6『线路1』
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8#http://zteres.sn.chinamobile.com:6060/000000001000/5000000004000006211/1.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3#http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8$LR•IPV4『线路2』
海南卫视,http://36.131.221.148/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000291503.m3u8$LR•IPV4『线路3』
海南卫视,https://angtv.cc/test/ysp.php?id=hinws$LR•IPV4『线路4』
海南卫视,https://www.wmviv.com/iptv/bc2t.php?id=hainws$LR•IPV4『线路5』
海南卫视,https://www.wmviv.com/iptv/bc2t.php?id=hainws2$LR•IPV4『线路6』
海南卫视,http://148.135.93.213/live.php?id=海南卫视$LR•IPV4『线路7』
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8$LR•IPV4『线路8』
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws$LR•IPV4『线路9』
海南卫视,http://www.wmviv.com/iptv/bc2t.php?id=hinws$LR•IPV4『线路10』
海南卫视,https://zby.130519.xyz/PLTV/11/224/3221226154/index.m3u8$LR•IPV4『线路11』
新疆卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226608/1.m3u8$LR•IPV6『线路1』
新疆卫视,https://angtv.cc/test/ysp.php?id=xjws$LR•IPV4『线路2』
新疆卫视,http://101.35.240.114:88/live.php?id=新疆卫视$LR•IPV4『线路3』
新疆卫视,http://www.wmviv.com/iptv/bc2t.php?id=xjws$LR•IPV4『线路4』
云南卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226549/1.m3u8$LR•IPV6『线路1』
云南卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000024694/1.m3u8?channel-id=ystenlive&Contentid=1000000002000024694&livemode=1&stbId=3$LR•IPV4『线路2』
云南卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3d3dy5kc2suY2MvcGhwL3N4Z2QucGhwP2lkPXlud3M=$LR•IPV4『线路3』
云南卫视,http://www.wmviv.com/iptv/bc2t.php?id=ynws$LR•IPV4『线路4』
云南卫视,http://112.27.235.94:8000/hls/40/index.m3u8$LR•IPV4『线路5』
云南卫视,https://zby.130519.xyz/PLTV/11/224/3221226109/index.m3u8$LR•IPV4『线路6』
西藏卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221225698/1.m3u8$LR•IPV6『线路1』
西藏卫视,http://101.35.240.114:88/live.php?id=西藏卫视$LR•IPV4『线路2』
西藏卫视,http://www.wmviv.com/iptv/bc2t.php?id=xzws$LR•IPV4『线路3』
海峡卫视,http://8.138.7.223/tv/hxws.m3u8$LR•IPV4『线路1』
海峡卫视,http://www.wmviv.com/iptv/bc2t.php?id=hxws$LR•IPV4『线路2』
海峡卫视,http://r.jdshipin.com/WtYt3$LR•IPV4『线路3』
兵团卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221225631/1.m3u8$LR•IPV6『线路1』
兵团卫视,http://mobilelive-ds.ysp.cctv.cn/ysp/2022606701_fhd.m3u8$LR•IPV4『线路2』
兵团卫视,https://www.wmviv.com/iptv/bc2t.php?id=btws$LR•IPV4『线路3』
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8$LR•IPV4『线路4』
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8$LR•IPV4
农林卫视,https://www.wmviv.com/iptv/bc2t.php?id=nlws$LR•IPV4『线路1』
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8$LR•IPV4『线路2』
三沙卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226701/1.m3u8$LR•IPV6『线路1』
三沙卫视,https://www.wmviv.com/iptv/bc2t.php?id=ssws$LR•IPV4『线路2』
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws$LR•IPV4『线路3』
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8#http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8$LR•IPV4『线路1』
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8$LR•IPV4『线路2』
港·澳·台,#genre#
凤凰中文,http://211.137.115.109:80/gitv_live/G_FENGHUANGZHONGWEN/G_FENGHUANGZHONGWEN.m3u8$LR•IPV4『线路1』
凤凰中文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226547/index.m3u8$LR•IPV4『线路2』
凤凰中文,https://www.wmviv.com/iptv/bc2t.php?id=fhzw$LR•IPV4『线路3』
凤凰中文,https://www.wmviv.com/iptv/bc2t.php?id=fhzw2$LR•IPV4『线路4』
凤凰中文,http://play-flive.ifeng.com/live/06OLEGEGM4G.m3u8#http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.flv$LR•IPV4『线路5』
凤凰中文,http://r.jdshipin.com/cCCzW$LR•IPV4『线路6』
凤凰中文,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pcc72.flv$LR•IPV4『线路7』
凤凰资讯,http://211.137.115.109:80/gitv_live/G_FENGHUANGZIXUN/G_FENGHUANGZIXUN.m3u8$LR•IPV4『线路1』
凤凰资讯,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8$LR•IPV4『线路2』
凤凰资讯,https://www.wmviv.com/iptv/bc2t.php?id=fhzx$LR•IPV4『线路3』
凤凰资讯,https://www.wmviv.com/iptv/bc2t.php?id=fhzx2$LR•IPV4『线路4』
凤凰资讯,http://r.jdshipin.com/0Rp07$LR•IPV4『线路5』
凤凰资讯,http://api.kkitv.itv888.vip:8080/streams/wzt3qbit80m/index.m3u8$LR•IPV4『线路6』
凤凰资讯,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pin72.flv$LR•IPV4『线路7』
凤凰香港,https://www.wmviv.com/iptv/bc2t.php?id=fhhk$LR•IPV4『线路1』
凤凰香港,https://www.wmviv.com/iptv/bc2t.php?id=fhhk2$LR•IPV4『线路2』
凤凰香港,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.flv$LR•IPV4『线路3』
凤凰香港,http://r.jdshipin.com/yDoTN$LR•IPV4『线路4』
凤凰香港,http://r.jdshipin.com/NfC0f$LR•IPV4『线路5』
凤凰香港,http://api.kkitv.itv888.vip:8080/streams/mty4v56ud39/index.m3u8$LR•IPV4『线路6』
凤凰香港,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701phk72.flv$LR•IPV4『线路7』
凤凰卫视,http://api.kkitv.itv888.vip:8080/streams/vny1wblsnch/index.m3u8$LR•IPV4
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$LR•IPV4『线路1』
香港卫视,http://101.35.240.114:88/live.php?id=香港卫视$LR•IPV4『线路2』
J2,http://api.kkitv.itv888.vip:8080/streams/48uxa7dlbga/index.m3u8$LR•IPV4
翡翠台,https://www.wmviv.com/iptv/bc2t.php?id=fct$LR•IPV4『线路1』
翡翠台,http://bxtv.3a.ink/api.php?id=fct$LR•IPV4『线路2』
翡翠台,http://r.jdshipin.com/qClQf$LR•IPV4『线路3』
翡翠台,http://r.jdshipin.com/qrfbg$LR•IPV4『线路4』
翡翠台,http://r.jdshipin.com/62WM7$LR•IPV4『线路5』
翡翠台,http://r.jdshipin.com/n90gt$LR•IPV4『线路6』
翡翠台,http://r.jdshipin.com/GeWKr$LR•IPV4『线路7』
翡翠台,http://api.kkitv.itv888.vip:8080/streams/91wc8xdtj8/index.m3u8$LR•IPV4『线路8』
翡翠台,http://iptv.4666888.xyz/iptv2A.php?id=34$LR•IPV4『线路9』
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4$LR•IPV4『线路10』
明珠台,https://www.wmviv.com/iptv/bc2t.php?id=mzt$LR•IPV4『线路1』
明珠台,http://bxtv.3a.ink/api.php?id=mz$LR•IPV4『线路2』
明珠台,http://r.jdshipin.com/ZQ4kN$LR•IPV4『线路3』
明珠台,http://r.jdshipin.com/jUx8K$LR•IPV4『线路4』
明珠台,http://api.kkitv.itv888.vip:8080/streams/qi0oiujn7hh/index.m3u8$LR•IPV4『线路5』
明珠台,http://iptv.4666888.xyz/iptv2A.php?id=29$LR•IPV4『线路6』
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2$LR•IPV4『线路7』
无线新闻,https://www.wmviv.com/iptv/bc2t.php?id=wxxw$LR•IPV4『线路1』
无线新闻,http://223.71.206.22:30080/HK/wxxw/hls.m3u8$LR•IPV4『线路2』
无线新闻,http://r.jdshipin.com/CkuBd$LR•IPV4『线路3』
三立新闻,http://live4play.uk/livehttpplay?channel_id=10126$LR•IPV4
纬来体育,rtmp://f13h.mine.nu/sat/tv721$LR•IPV4
纬来育乐,rtmp://f13h.mine.nu/sat/tv701$LR•IPV4
东森综合,http://live4play.uk/livehttpplay?channel_id=20104$LR•IPV4
东森超视,rtmp://f13h.mine.nu/sat/tv331$LR•IPV4
东森电影,http://mytv.cdn.com.mp/live/dsdy/stream.m3u8$LR•IPV4『线路1』
东森电影,http://live4play.uk/livehttpplay?channel_id=20077$LR•IPV4『线路2』
少儿频道,#genre#
黑莓动画,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8$LR•IPV6
卡酷少儿,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221225643/1.m3u8$LR•IPV6『线路1』
卡酷少儿,http://zteres.sn.chinamobile.com:6060/000000001000/7851974109718180595/1.m3u8?channel-id=bestzb&Contentid=7851974109718180595&livemode=1&stbId=3$LR•IPV4『线路2』
卡酷少儿,https://www.wmviv.com/iptv/bc2t.php?id=kksr$LR•IPV4『线路3』
卡酷少儿,https://zby.130519.xyz/PLTV/11/224/3221226019/index.m3u8$LR•IPV4『线路4』
动漫秀场,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226197/1.m3u8$LR•IPV6『线路1』
动漫秀场,https://zby.130519.xyz/PLTV/11/224/3221225764/index.m3u8$LR•IPV4『线路2』
动漫秀场,http://111.22.153.159:35455/itv/5000000011000031113.m3u8?cdn=bestzb$LR•IPV4『线路3』
动漫秀场,http://36.129.204.117:9003//hls/67/index.m3u8$LR•IPV4『线路4』
哈哈炫动,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221225668/1.m3u8$LR•IPV6『线路1』
哈哈炫动,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226618/1.m3u8$LR•IPV6『线路2』
哈哈炫动,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031123/1.m3u8?channel-id=bestzb&Contentid=5000000011000031123&livemode=1&stbId=3$LR•IPV4『线路3』
哈哈炫动,https://www.wmviv.com/iptv/bc2t.php?id=hhxd$LR•IPV4『线路4』
哈哈炫动,https://zby.130519.xyz/PLTV/11/224/3221226161/index.m3u8$LR•IPV4『线路5』
哈哈炫动,http://111.22.153.159:35455/itv/5000000011000031123.m3u8?cdn=bestzb$LR•IPV4『线路6』
金鹰卡通,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6000057BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTWDyIgRkFJBAHMhA2ayG0T0ZQXwaiVktPr6ILPKXqwOw2VoxnxHvBSRSzCCC3szSwIgrD0rUpRXeaqChwLXCf0$LR•IPV6『线路1』
金鹰卡通,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221225634/1.m3u8$LR•IPV6『线路2』
金鹰卡通,https://zby.130519.xyz/PLTV/11/224/3221226094/index.m3u8$LR•IPV4『线路3』
金鹰卡通,http://itv.iptv1688.top:2016/itv.php?id=金鹰卡通$LR•IPV4『线路4』
金鹰卡通,http://tvbox6.icu/tv/mgtv.php?id=287$LR•IPV4『线路5』
优漫卡通,https://www.wmviv.com/iptv/bc2t.php?id=ymkt$LR•IPV4『线路1』
优漫卡通,http://www.wmviv.com/iptv/bc2t.php?id=ymkt$LR•IPV4『线路2』
影视频道,#genre#
CHC动作电影,https://www.wmviv.com/iptv/bc2t.php?id=chcdzdy$LR•IPV4『线路1』
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8$LR•IPV4『线路2』
CHC动作电影,http://www.wmviv.com/iptv/bc2t.php?id=chcdzdy$LR•IPV4『线路3』
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
CHC动作电影,http://101.35.240.114:88/live.php?id=CHC动作电影$LR•IPV4『线路5』
CHC家庭影院,https://www.wmviv.com/iptv/bc2t.php?id=chcjtyy$LR•IPV4『线路1』
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8$LR•IPV4『线路2』
CHC家庭影院,http://www.wmviv.com/iptv/bc2t.php?id=chcjtdy$LR•IPV4『线路3』
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
CHC家庭影院,http://148.135.93.213/live.php?id=CHC家庭影院$LR•IPV4『线路5』
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8$LR•IPV4
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8$LR•IPV4
黑莓电影,http://[2409:8087:1a01:df::4001]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/1.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$LR•IPV6
纬来电影,http://live4play.uk/livehttpplay?channel_id=20199$LR•IPV4

